Fiyat,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Renk
820000.0,2021,29000,Duz,Benzin,Beyaz
814999.0,2022,16000,Duz,LPG & Benzin,Gri
900000.0,2016,73000,Duz,Dizel,Beyaz
1165000.0,2023,11000,Yari Otomatik,Dizel,Mavi
875000.0,2024,6666,Duz,Benzin,Beyaz
529000.0,2016,189000,Duz,Dizel,Beyaz
620000.0,2016,220000,Otomatik,Dizel,Beyaz
648500.0,2020,145000,Duz,Dizel,Beyaz
740000.0,2020,113000,Duz,Dizel,Beyaz
815000.0,2024,13700,Duz,Benzin,Gri
739000.0,2023,97000,Duz,Benzin,Beyaz
660000.0,2018,180000,Duz,Dizel,Beyaz
780000.0,2023,16500,Duz,Benzin,Füme
745500.0,2022,51000,Duz,LPG & Benzin,Beyaz
769000.0,2021,78593,Duz,Dizel,Beyaz
850000.0,2021,68000,Duz,Benzin,Mavi
845000.0,2023,19000,Duz,Dizel,Beyaz
575000.0,2017,304213,Yari Otomatik,Dizel,Beyaz
799000.0,2022,53000,Duz,Dizel,Beyaz
809750.0,2017,121500,Otomatik,Dizel,Beyaz
544900.0,2018,234000,Duz,Dizel,Beyaz
889000.0,2023,17000,Duz,Benzin,Turuncu
800000.0,2023,16000,Duz,Benzin,Mavi
649000.0,2022,83000,Duz,Benzin,Beyaz
799750.0,2021,82000,Duz,Dizel,Beyaz
835000.0,2024,20000,Duz,Benzin,Beyaz
818000.0,2017,83000,Otomatik,Dizel,Gri
885000.0,2023,21000,Duz,Benzin,Beyaz
1060000.0,2022,52145,Otomatik,Hibrit,Beyaz
725000.0,2019,101000,Otomatik,Benzin,Beyaz
725750.0,2021,142000,Duz,Dizel,Beyaz
689900.0,2021,156000,Duz,Dizel,Beyaz
715000.0,2020,151000,Duz,Dizel,Beyaz
1015000.0,2022,51000,Otomatik,Dizel,Beyaz
765000.0,2023,20000,Duz,Benzin,Gri
869900.0,2023,15000,Duz,Benzin,Mavi
610000.0,2018,82000,Duz,Benzin,Siyah
637750.0,2020,113000,Duz,LPG & Benzin,Gri
870000.0,2022,65750,Duz,Dizel,Beyaz
720000.0,2020,117000,Duz,Dizel,Beyaz
755000.0,2023,11800,Duz,Benzin,Beyaz
775000.0,2020,127500,Otomatik,Dizel,Beyaz
675000.0,2020,53000,Duz,Benzin,Füme
865000.0,2023,39000,Duz,Benzin,Mavi
795000.0,2022,66000,Duz,Benzin,Beyaz
1115000.0,2022,93000,Otomatik,Dizel,Mavi
680000.0,2022,73000,Duz,Benzin,Mavi
714500.0,2022,12000,Duz,Benzin,Beyaz
699999.0,2016,128500,Duz,Dizel,Beyaz
917000.0,2022,50000,Otomatik,Dizel,Beyaz
599750.0,2020,144000,Duz,Dizel,Beyaz
875000.0,2024,21500,Duz,Dizel,Beyaz
680000.0,2019,168000,Duz,Dizel,Beyaz
599000.0,2016,193000,Duz,Dizel,Beyaz
724900.0,2022,57611,Duz,Dizel,Beyaz
735000.0,2021,65000,Duz,Benzin,Kırmızı
655000.0,2020,79500,Duz,LPG & Benzin,Gri
759000.0,2020,130000,Duz,Dizel,Beyaz
690000.0,2021,19000,Duz,Benzin,Beyaz
620000.0,2020,120151,Yari Otomatik,Dizel,Beyaz
685000.0,2022,118000,Duz,Benzin,Beyaz
735000.0,2023,28000,Duz,Benzin,Mavi
587000.0,2019,122246,Duz,Dizel,Beyaz
552000.0,2019,178012,Duz,Dizel,Beyaz
535750.0,2016,215000,Duz,Dizel,Beyaz
779500.0,2021,82100,Duz,Dizel,Beyaz
794999.0,2017,93000,Otomatik,Dizel,Beyaz
839750.0,2020,124000,Otomatik,Dizel,Beyaz
835000.0,2021,37665,Duz,Benzin,Beyaz
640900.0,2019,87818,Duz,Benzin,Beyaz
710000.0,2020,56223,Duz,Dizel,Beyaz
515000.0,2019,216000,Duz,Dizel,Beyaz
759000.0,2022,10600,Duz,Benzin,Beyaz
828000.0,2021,38000,Duz,Dizel,Beyaz
999000.0,2022,7000,Otomatik,Dizel,Beyaz
765000.0,2018,135000,Otomatik,Dizel,Beyaz
745000.0,2015,172000,Duz,Dizel,Kahverengi
930000.0,2019,97500,Otomatik,Benzin,Gri
1100000.0,2024,17700,Otomatik,Dizel,Beyaz
759900.0,2023,43000,Duz,Dizel,Beyaz
520000.0,2020,253000,Duz,Dizel,Beyaz
769900.0,2023,25205,Duz,Benzin,Gri
869000.0,2022,67000,Otomatik,Dizel,Beyaz
530000.0,2016,189000,Duz,Dizel,Siyah
765000.0,2024,17000,Duz,Benzin,Beyaz
799000.0,2018,71000,Otomatik,LPG & Benzin,Beyaz
725000.0,2022,13000,Duz,Benzin,Beyaz
695000.0,2020,114170,Duz,Dizel,Beyaz
590000.0,2019,82000,Duz,Benzin,Beyaz
1230000.0,2023,28000,Otomatik,Dizel,Gri
807000.0,2023,55000,Duz,Benzin,Beyaz
799000.0,2017,142300,Yari Otomatik,Dizel,Beyaz
785000.0,2023,68000,Duz,Benzin,Beyaz
675000.0,2020,201901,Duz,Dizel,Beyaz
675000.0,2016,118000,Duz,Dizel,Beyaz
899000.0,2023,22000,Duz,Benzin,Füme
639750.0,2020,160000,Duz,Dizel,Beyaz
815000.0,2021,73000,Duz,Dizel,Beyaz
685000.0,2023,60000,Duz,Benzin,Beyaz
815000.0,2023,15000,Duz,Benzin,Mavi
1129000.0,2022,44000,Otomatik,Dizel,Beyaz
1040000.0,2023,7027,Otomatik,Dizel,Beyaz
664950.0,2021,70000,Duz,Benzin,Beyaz
775000.0,2022,73000,Duz,Dizel,Beyaz
609950.0,2020,187000,Otomatik,Dizel,Beyaz
735000.0,2023,14000,Duz,Benzin,Beyaz
825000.0,2024,19000,Duz,Benzin,Beyaz
732000.0,2022,85000,Duz,Dizel,Beyaz
762000.0,2023,17000,Duz,Benzin,Gri
649950.0,2016,56000,Duz,Benzin,Siyah
729900.0,2022,68215,Duz,Benzin,Beyaz
850000.0,2022,10850,Duz,Benzin,Beyaz
790000.0,2023,15941,Duz,Benzin,Gri
835000.0,2022,13000,Duz,Benzin,Beyaz
810900.0,2023,52000,Duz,Dizel,Mavi
688000.0,2021,85000,Duz,Benzin,Beyaz
550000.0,2017,254000,Duz,Dizel,Beyaz
699500.0,2020,167000,Otomatik,Dizel,Beyaz
875000.0,2023,21000,Duz,LPG & Benzin,Beyaz
825000.0,2023,40000,Duz,Dizel,Gri (Gümüş)
550000.0,2015,191867,Duz,LPG & Benzin,Kırmızı
560750.0,2016,199000,Duz,Dizel,Beyaz
650000.0,2017,148000,Otomatik,Benzin,Beyaz
765000.0,2023,18000,Duz,Benzin,Gri
634900.0,2021,185000,Duz,Dizel,Beyaz
725000.0,2021,89131,Duz,Dizel,Beyaz
785000.0,2021,76982,Duz,Dizel,Beyaz
673000.0,2020,132100,Duz,Dizel,Beyaz
799999.0,2020,114000,Yari Otomatik,Dizel,Beyaz
659000.0,2021,70000,Duz,Benzin,Beyaz
600000.0,2020,165000,Duz,Dizel,Beyaz
625000.0,2017,110500,Duz,LPG & Benzin,Beyaz
779000.0,2020,91555,Duz,Dizel,Beyaz
880000.0,2023,34527,Duz,Dizel,Beyaz
715000.0,2016,101000,Otomatik,LPG & Benzin,Gri (metalik)
849000.0,2022,70134,Duz,Dizel,Beyaz
682000.0,2021,62000,Duz,LPG & Benzin,Füme
780000.0,2023,6100,Duz,Benzin,Mavi (metalik)
645000.0,2020,51000,Duz,LPG & Benzin,Mavi (metalik)
835000.0,2021,122000,Duz,Dizel,Beyaz
599500.0,2019,142000,Duz,LPG & Benzin,Beyaz
749900.0,2020,205000,Otomatik,Dizel,Beyaz
825000.0,2022,43000,Duz,Benzin,Turuncu
783000.0,2023,43000,Duz,Benzin,Beyaz
875000.0,2024,7000,Duz,Benzin,Füme
675000.0,2021,102000,Duz,Benzin,Kırmızı
657500.0,2020,127000,Duz,Dizel,Beyaz
699900.0,2022,76000,Duz,Benzin,Beyaz
575000.0,2016,135000,Duz,Dizel,Beyaz
529000.0,2018,185000,Duz,Dizel,Beyaz
625000.0,2019,66000,Duz,Benzin,Kırmızı
680000.0,2020,90000,Duz,LPG & Benzin,Bordo
741000.0,2016,126500,Otomatik,LPG & Benzin,Beyaz
690000.0,2019,176300,Duz,Dizel,Beyaz
600000.0,2017,180000,Duz,Dizel,Beyaz
679000.0,2022,37000,Duz,Benzin,Beyaz
749950.0,2021,64000,Duz,Dizel,Beyaz
839000.0,2020,70000,Otomatik,Dizel,Beyaz
860000.0,2022,54000,Duz,Benzin,Beyaz
659950.0,2020,92000,Duz,Benzin,Beyaz
615000.0,2021,103000,Duz,Benzin,Beyaz
674000.0,2021,129000,Duz,Dizel,Beyaz
789950.0,2022,84000,Otomatik,Dizel,Beyaz
640000.0,2018,74000,Duz,Benzin,Gri
795000.0,2021,52500,Duz,Dizel,Beyaz
705000.0,2019,52500,Duz,Benzin,Beyaz
745000.0,2021,72000,Duz,Benzin,Füme
655000.0,2020,153000,Duz,Dizel,Beyaz
980000.0,2024,6500,Duz,Benzin,Beyaz
685000.0,2016,169000,Yari Otomatik,Dizel,Füme
680000.0,2017,178000,Duz,Dizel,Siyah
615000.0,2016,160000,Duz,Dizel,Beyaz
860000.0,2020,46000,Yari Otomatik,Dizel,Beyaz
695000.0,2020,54000,Duz,Benzin,Kahverengi
835000.0,2021,44885,Duz,LPG & Benzin,Beyaz
835000.0,2023,49000,Duz,Dizel,Beyaz
1350000.0,2022,28000,Yari Otomatik,Dizel,Yeşil (metalik)
695000.0,2020,93000,Duz,Benzin,Bordo
950000.0,2020,50000,Duz,Dizel,Gri
780000.0,2021,57000,Duz,Dizel,Beyaz
865000.0,2023,18500,Duz,Benzin,Mavi (metalik)
1079000.0,2024,36324,Yari Otomatik,Dizel,Mavi
835000.0,2021,17000,Duz,Benzin,Mavi (metalik)
839000.0,2023,25000,Duz,LPG & Benzin,Beyaz
774000.0,2023,72416,Duz,Dizel,Gri
720000.0,2016,113000,Otomatik,LPG & Benzin,Beyaz
845000.0,2022,18000,Duz,Benzin,Beyaz
820000.0,2020,96500,Duz,Dizel,Beyaz
672000.0,2020,104000,Duz,Dizel,Beyaz
765000.0,2023,25000,Duz,Benzin,Füme
775000.0,2023,16000,Duz,Benzin,Gri
810000.0,2019,146350,Otomatik,LPG & Benzin,Beyaz
735000.0,2022,55000,Duz,Benzin,Beyaz
950000.0,2023,26000,Duz,LPG & Benzin,Yeşil (metalik)
715000.0,2020,106000,Duz,Dizel,Beyaz
660000.0,2017,108000,Yari Otomatik,Dizel,Beyaz
715000.0,2016,174000,Otomatik,LPG & Benzin,Siyah
715000.0,2019,165000,Yari Otomatik,Dizel,Beyaz
785000.0,2023,27500,Duz,Benzin,Kırmızı
825000.0,2023,57000,Duz,Dizel,Beyaz
778000.0,2023,21670,Duz,Benzin,Mavi
625000.0,2017,145000,Otomatik,LPG & Benzin,Gri
715000.0,2020,77150,Duz,Dizel,Beyaz
700000.0,2020,40700,Duz,Benzin,Gri (Gümüş)
770000.0,2020,32300,Duz,Benzin,Füme
957500.0,2021,69550,Duz,Dizel,Turuncu
630000.0,2016,72000,Duz,LPG & Benzin,Füme
845000.0,2024,21000,Duz,Benzin,Beyaz
655000.0,2019,116300,Duz,LPG & Benzin,Beyaz
850000.0,2023,25500,Duz,Benzin,Gri
825000.0,2021,60000,Duz,Benzin,Turuncu
895000.0,2023,26000,Duz,Benzin,Beyaz
1100000.0,2021,33000,Duz,Dizel,Mavi (metalik)
690000.0,2018,134000,Duz,Dizel,Beyaz
620000.0,2020,106000,Duz,Benzin,Kırmızı
605000.0,2016,148000,Duz,Dizel,Beyaz
695000.0,2019,129500,Otomatik,Dizel,Beyaz
905000.0,2024,10000,Duz,Benzin,Mavi (metalik)
620000.0,2020,120000,Duz,Dizel,Beyaz
699000.0,2021,147000,Duz,Dizel,Beyaz
648000.0,2020,151000,Duz,Dizel,Beyaz
529000.0,2018,154000,Duz,Dizel,Gri
419900.0,2017,135000,Duz,Dizel,Beyaz
850000.0,2022,23200,Duz,Dizel,Beyaz
1050000.0,2024,11000,Duz,Benzin,Füme
825000.0,2020,89496,Yari Otomatik,Dizel,Beyaz
615000.0,2017,179000,Duz,Dizel,Beyaz
580000.0,2019,178953,Duz,Dizel,Beyaz
745000.0,2016,87000,Otomatik,LPG & Benzin,Füme
1559750.0,2024,6001,Yari Otomatik,Dizel,Yeşil (metalik)
740000.0,2020,114500,Otomatik,Dizel,Beyaz
698000.0,2019,42000,Duz,Benzin,Beyaz
945000.0,2023,6001,Duz,Benzin,Füme
773000.0,2020,13000,Duz,Benzin,Beyaz
755000.0,2021,45000,Duz,Benzin,Kırmızı
700000.0,2020,52500,Duz,Benzin,Gri (Gümüş)
565000.0,2017,145000,Duz,LPG & Benzin,Siyah
880000.0,2023,17000,Duz,Benzin,Beyaz
810000.0,2023,18700,Duz,Benzin,Beyaz
1270000.0,2023,32000,Otomatik,Hibrit,Kırmızı
565000.0,2016,303000,Otomatik,LPG & Benzin,Bordo
647000.0,2020,68500,Duz,Benzin,Beyaz
710000.0,2019,151000,Yari Otomatik,Dizel,Beyaz
815000.0,2021,37000,Duz,Benzin,Beyaz
665000.0,2019,135000,Duz,Dizel,Beyaz
700000.0,2020,102000,Duz,Dizel,Beyaz
759000.0,2021,77000,Duz,Dizel,Turuncu
794000.0,2020,137000,Yari Otomatik,Dizel,Beyaz
773000.0,2019,169000,Yari Otomatik,Dizel,Beyaz
1180000.0,2023,10710,Otomatik,LPG & Benzin,Mavi
1180000.0,2023,9611,Otomatik,LPG & Benzin,Turuncu
746900.0,2021,77000,Duz,Benzin,Beyaz
538000.0,2017,228000,Duz,Dizel,Beyaz
769000.0,2023,72820,Duz,Benzin,Beyaz
790000.0,2021,86285,Duz,Dizel,Beyaz
735000.0,2020,99000,Duz,Dizel,Beyaz
789000.0,2019,137000,Otomatik,Dizel,Beyaz
579000.0,2017,225000,Duz,Dizel,Beyaz
739000.0,2020,132000,Duz,LPG & Benzin,Beyaz
715000.0,2021,98000,Duz,Benzin,Mavi
615000.0,2017,151000,Otomatik,Dizel,Beyaz
1025000.0,2024,11500,Duz,Benzin,Gri (titanyum)
950000.0,2023,19000,Duz,LPG & Benzin,Füme
690000.0,2021,105000,Duz,Benzin,Beyaz
1180000.0,2024,13764,Otomatik,Dizel,Beyaz
795000.0,2020,59000,Duz,Dizel,Gri
618000.0,2020,186000,Duz,Dizel,Beyaz
730000.0,2021,9812,Duz,Benzin,Gri
720000.0,2022,74000,Duz,Dizel,Beyaz
780000.0,2020,100000,Otomatik,Dizel,Beyaz
639750.0,2020,158000,Duz,Dizel,Beyaz
640000.0,2019,56000,Duz,LPG & Benzin,Beyaz
1180000.0,2024,18559,Otomatik,Dizel,Beyaz
1170000.0,2024,14193,Otomatik,Dizel,Beyaz
625000.0,2020,194890,Duz,Dizel,Beyaz
799750.0,2019,72000,Duz,Dizel,Beyaz
597900.0,2020,123200,Duz,Dizel,Beyaz
789750.0,2021,92000,Duz,Dizel,Beyaz
700000.0,2016,184000,Duz,Dizel,Beyaz
895000.0,2023,30000,Duz,Benzin,Gri
394750.0,2020,230000,Duz,Dizel,Beyaz
620000.0,2019,153000,Duz,Dizel,Beyaz
795000.0,2021,93800,Duz,Dizel,Beyaz
717000.0,2022,118965,Duz,Dizel,Beyaz
733000.0,2020,180000,Duz,Dizel,Beyaz
659500.0,2017,97000,Duz,Dizel,Beyaz
768000.0,2023,20000,Duz,Benzin,Mavi
709000.0,2021,39500,Duz,Benzin,Beyaz
759500.0,2021,68700,Duz,LPG & Benzin,Mavi
358750.0,2017,125000,Duz,Dizel,Gri
1165000.0,2024,9713,Otomatik,Dizel,Beyaz
895000.0,2020,30000,Yari Otomatik,Dizel,Beyaz
719000.0,2021,54000,Duz,Dizel,Beyaz
729999.0,2020,100000,Duz,Dizel,Beyaz
898900.0,2022,74516,Yari Otomatik,Dizel,Beyaz
699500.0,2019,90000,Duz,LPG & Benzin,Gri
685000.0,2021,146000,Duz,Dizel,Beyaz
675000.0,2021,35000,Duz,Benzin,Beyaz
710000.0,2022,76000,Duz,Dizel,Beyaz
825000.0,2021,85000,Duz,Dizel,Beyaz
538000.0,2016,247000,Duz,Dizel,Beyaz
762000.0,2023,82177,Duz,Dizel,Beyaz
865000.0,2024,24000,Duz,Benzin,Mavi
595000.0,2021,255000,Duz,Benzin,Füme
625000.0,2020,154051,Duz,Dizel,Beyaz
947000.0,2020,95000,Yari Otomatik,Dizel,Bej
629000.0,2020,186600,Duz,Dizel,Beyaz
867000.0,2021,26000,Duz,LPG & Benzin,Beyaz
787500.0,2023,48000,Duz,Dizel,Mavi
725000.0,2023,36000,Duz,Benzin,Füme
727500.0,2020,60000,Duz,Dizel,Beyaz
745000.0,2020,160000,Duz,Dizel,Beyaz
1060000.0,2023,26243,Duz,Dizel,Mavi
587900.0,2017,175000,Duz,Dizel,Beyaz
1180000.0,2024,17478,Otomatik,Dizel,Beyaz
879000.0,2023,57914,Duz,Benzin,Turuncu
665000.0,2017,127000,Duz,Dizel,Beyaz
769500.0,2021,49000,Duz,Benzin,Lacivert
674500.0,2021,74000,Duz,Dizel,Beyaz
765500.0,2022,62300,Duz,Dizel,Beyaz
725000.0,2019,120000,Duz,Dizel,Beyaz
715000.0,2022,51000,Duz,Benzin,Beyaz
655000.0,2020,152000,Duz,Dizel,Beyaz
839000.0,2022,98000,Otomatik,Dizel,Beyaz
965000.0,2023,76000,Otomatik,Dizel,Beyaz
625000.0,2020,135000,Duz,Benzin,Beyaz
595000.0,2019,199000,Duz,Dizel,Beyaz
785000.0,2022,65000,Duz,Dizel,Beyaz
1180000.0,2024,13742,Otomatik,Dizel,Beyaz
630000.0,2019,69000,Duz,Benzin,Beyaz
859000.0,2021,54000,Duz,Benzin,Beyaz
840000.0,2020,134398,Otomatik,Dizel,Beyaz
589000.0,2017,212000,Otomatik,Dizel,Beyaz
1100000.0,2024,37915,Otomatik,Dizel,Mavi
695000.0,2019,112000,Duz,Dizel,Beyaz
749000.0,2023,20000,Duz,Benzin,Beyaz
685000.0,2020,57000,Duz,Benzin,Gri
789900.0,2021,87000,Duz,Dizel,Beyaz
1110000.0,2022,24700,Otomatik,Dizel,Beyaz
675000.0,2016,111700,Duz,Dizel,Beyaz
815000.0,2023,25750,Duz,Benzin,Gri
709750.0,2022,65000,Duz,Benzin,Mavi
1125000.0,2022,24302,Otomatik,Dizel,Beyaz
945000.0,2023,6001,Duz,Benzin,Gri
770000.0,2020,134000,Otomatik,Dizel,Beyaz
670000.0,2020,145000,Duz,Dizel,Beyaz
679000.0,2021,107514,Duz,Dizel,Beyaz
1019000.0,2023,21551,Otomatik,Dizel,Beyaz
640000.0,2020,120000,Duz,Dizel,Beyaz
855000.0,2022,65000,Duz,Dizel,Beyaz
690000.0,2020,58000,Duz,Benzin,Gri
795000.0,2021,66000,Duz,Benzin,Mavi
785000.0,2021,77000,Duz,Dizel,Beyaz
749000.0,2024,11000,Duz,Benzin,Füme
809000.0,2021,57000,Duz,Benzin,Mavi
600000.0,2020,114400,Duz,Benzin,Beyaz
1185000.0,2024,9391,Otomatik,Dizel,Beyaz
645000.0,2020,100000,Duz,Dizel,Beyaz
579000.0,2019,223000,Duz,Dizel,Beyaz
500000.0,2017,215000,Duz,Dizel,Beyaz
989900.0,2023,52852,Duz,Dizel,Mavi
895000.0,2022,84500,Yari Otomatik,Dizel,Beyaz
585000.0,2021,16000,Duz,Benzin,Beyaz
680000.0,2020,154832,Duz,Dizel,Beyaz
745000.0,2017,101000,Duz,Dizel,Beyaz
880000.0,2022,77000,Duz,Dizel,Beyaz
797500.0,2023,47000,Duz,Benzin,Füme
725000.0,2022,20000,Duz,Benzin,Beyaz
870000.0,2023,76000,Duz,Benzin,Füme
725000.0,2021,133000,Duz,Dizel,Beyaz
750000.0,2020,21000,Duz,Benzin,Kırmızı
500000.0,2016,235000,Duz,Dizel,Beyaz
865000.0,2023,47697,Duz,Benzin,Beyaz
570000.0,2017,247000,Duz,LPG & Benzin,Gri (Gümüş)
645000.0,2018,93000,Duz,Benzin,Beyaz
705000.0,2021,31000,Duz,Benzin,Beyaz
589900.0,2019,121000,Duz,LPG & Benzin,Beyaz
649500.0,2020,127000,Duz,Dizel,Beyaz
590000.0,2019,72000,Duz,LPG & Benzin,Beyaz
780000.0,2021,47500,Duz,Benzin,Beyaz
658000.0,2016,112000,Duz,Benzin,Mavi (metalik)
645000.0,2016,194700,Duz,Dizel,Beyaz
645000.0,2020,139850,Duz,Dizel,Beyaz
510000.0,2015,266000,Duz,Dizel,Füme
925000.0,2024,21000,Duz,Dizel,Beyaz
779000.0,2023,8300,Duz,Benzin,Füme
600000.0,2018,157500,Duz,Dizel,Beyaz
715000.0,2015,95000,Duz,Dizel,Beyaz
840000.0,2021,65000,Duz,LPG & Benzin,Beyaz
580000.0,2018,289000,Duz,Dizel,Beyaz
690000.0,2019,115000,Duz,LPG & Benzin,Bej
605000.0,2021,128000,Duz,Benzin,Beyaz
825000.0,2022,59000,Duz,Benzin,Beyaz
547500.0,2019,204000,Duz,LPG & Benzin,Beyaz
629999.0,2021,184000,Duz,Dizel,Beyaz
515000.0,2016,128000,Duz,Benzin,Beyaz
730000.0,2020,40000,Duz,Benzin,Gri
620000.0,2017,215000,Duz,Dizel,Beyaz
600000.0,2016,165000,Duz,LPG & Benzin,Beyaz
600000.0,2018,245000,Duz,Dizel,Beyaz
270000.0,2019,164000,Duz,Dizel,Beyaz
779000.0,2022,63988,Duz,Dizel,Beyaz
550000.0,2015,223000,Duz,Dizel,Beyaz
550000.0,2017,167000,Duz,LPG & Benzin,Beyaz
689000.0,2017,174432,Duz,Dizel,Beyaz
850000.0,2020,75000,Duz,Dizel,Beyaz
744000.0,2021,52000,Duz,Benzin,Turuncu
579950.0,2018,169896,Duz,Dizel,Beyaz
618000.0,2018,128600,Duz,Dizel,Beyaz
700000.0,2021,25000,Duz,Benzin,Beyaz
800000.0,2021,73000,Duz,LPG & Benzin,Beyaz
785000.0,2022,21500,Duz,Benzin,Beyaz
675000.0,2018,143000,Duz,Dizel,Beyaz
575000.0,2017,110000,Duz,LPG & Benzin,Beyaz
696000.0,2021,72000,Duz,Benzin,Beyaz
555000.0,2016,175000,Duz,Dizel,Beyaz
660000.0,2019,123000,Duz,LPG & Benzin,Beyaz
599000.0,2017,224000,Yari Otomatik,Dizel,Beyaz
645000.0,2021,135000,Duz,Benzin,Mavi
470000.0,2016,209000,Duz,Dizel,Beyaz
785000.0,2016,59500,Duz,Dizel,Kırmızı
705000.0,2020,51000,Duz,LPG & Benzin,Beyaz
739000.0,2019,182500,Yari Otomatik,Dizel,Mavi (metalik)
1470000.0,2024,8500,Otomatik,Dizel,Beyaz
855000.0,2021,45000,Duz,Dizel,Beyaz
839900.0,2020,120635,Otomatik,Dizel,Beyaz
685000.0,2020,80000,Duz,Dizel,Beyaz
598000.0,2020,171000,Duz,Dizel,Beyaz
719000.0,2021,125000,Duz,Dizel,Beyaz
570000.0,2019,140000,Duz,Dizel,Beyaz
650000.0,2020,84000,Duz,Dizel,Diğer
660000.0,2019,168000,Yari Otomatik,Dizel,Beyaz
765000.0,2019,192000,Yari Otomatik,Dizel,Beyaz
595000.0,2017,208350,Duz,Dizel,Beyaz
813000.0,2023,25600,Duz,Benzin,Mavi
697900.0,2017,275118,Otomatik,Benzin,Gri
910000.0,2022,31000,Otomatik,Dizel,Beyaz
589900.0,2019,234126,Duz,Dizel,Beyaz
860000.0,2023,6800,Duz,Dizel,Beyaz
905000.0,2023,24500,Duz,Benzin,Gri (metalik)
810000.0,2023,21000,Duz,Benzin,Mavi
865000.0,2017,64000,Otomatik,LPG & Benzin,Siyah
650000.0,2021,151000,Duz,Benzin,Beyaz
760000.0,2021,97500,Duz,LPG & Benzin,Mavi (metalik)
759500.0,2020,136000,Yari Otomatik,Dizel,Füme
675000.0,2023,73000,Duz,Benzin,Beyaz
795000.0,2016,81000,Duz,Dizel,Beyaz
774000.0,2023,19000,Duz,Benzin,Gri (Gümüş)
682000.0,2020,34350,Duz,LPG & Benzin,Füme
629000.0,2020,141000,Duz,Benzin,Beyaz
590000.0,2018,158000,Duz,Dizel,Beyaz
718000.0,2019,40880,Duz,LPG & Benzin,Kırmızı
1490000.0,2024,7800,Otomatik,Dizel,Mavi
860000.0,2022,18500,Duz,Dizel,Beyaz
830000.0,2021,40000,Duz,Benzin,Mavi
565000.0,2017,200775,Duz,Dizel,Beyaz
883000.0,2022,68000,Yari Otomatik,Dizel,Beyaz
645000.0,2021,137000,Duz,Benzin,Gri
509900.0,2018,219000,Duz,Benzin,Beyaz
685000.0,2017,123000,Duz,Dizel,Beyaz
690000.0,2019,74000,Duz,Benzin,Beyaz
700000.0,2018,138000,Duz,Dizel,Beyaz
675000.0,2019,54000,Duz,LPG & Benzin,Gri (metalik)
720000.0,2021,82000,Duz,Benzin,Gri (metalik)
635000.0,2020,30600,Duz,LPG & Benzin,Beyaz
720000.0,2021,60000,Duz,LPG & Benzin,Beyaz
582000.0,2019,140000,Duz,LPG & Benzin,Beyaz
590000.0,2019,130000,Duz,LPG & Benzin,Beyaz
705000.0,2020,65000,Duz,LPG & Benzin,Beyaz
615000.0,2020,71300,Duz,LPG & Benzin,Gri (metalik)
565000.0,2017,240326,Yari Otomatik,Dizel,Beyaz
610000.0,2017,130000,Duz,Dizel,Beyaz
845000.0,2020,116129,Yari Otomatik,Dizel,Beyaz
710000.0,2020,79000,Duz,Benzin,Kırmızı
670000.0,2020,33500,Duz,Benzin,Beyaz
619000.0,2016,129000,Duz,Dizel,Beyaz
529000.0,2017,207000,Duz,LPG & Benzin,Siyah
808950.0,2023,49000,Duz,Dizel,Füme
880000.0,2024,10500,Duz,Benzin,Gri
900000.0,2021,53500,Duz,Benzin,Turuncu
737500.0,2020,43800,Duz,LPG & Benzin,Gri
755000.0,2022,43000,Duz,LPG & Benzin,Beyaz
680000.0,2019,70000,Duz,Benzin,Gri
685000.0,2019,49600,Duz,Benzin,Gri (metalik)
854950.0,2020,27000,Otomatik,Dizel,Beyaz
645000.0,2018,144500,Duz,Dizel,Beyaz
600000.0,2019,55000,Duz,LPG & Benzin,Gri
697500.0,2016,85123,Duz,Dizel,Beyaz
579900.0,2018,155000,Duz,Dizel,Beyaz
670000.0,2015,91000,Duz,Dizel,Mavi
580000.0,2018,91800,Duz,LPG & Benzin,Beyaz
825000.0,2021,44457,Duz,Benzin,Beyaz
459000.0,2017,311000,Duz,Dizel,Beyaz
859999.0,2023,58000,Duz,Benzin,Turuncu
620000.0,2020,60000,Duz,LPG & Benzin,Beyaz
515000.0,2017,188000,Duz,Dizel,Beyaz
1244000.0,2024,6001,Otomatik,Dizel,Mavi
854950.0,2022,57000,Otomatik,Dizel,Beyaz
695000.0,2018,75500,Duz,Dizel,Gri (metalik)
629900.0,2020,132000,Duz,Dizel,Beyaz
559900.0,2019,138000,Duz,Benzin,Beyaz
685000.0,2020,151000,Duz,Dizel,Kırmızı
787950.0,2019,73000,Otomatik,Dizel,Beyaz
455000.0,2016,180000,Otomatik,Benzin,Beyaz
690000.0,2019,108000,Duz,LPG & Benzin,Beyaz
779900.0,2023,20000,Duz,Benzin,Bej
1044900.0,2024,6001,Duz,Benzin,Beyaz
650000.0,2020,186000,Duz,Dizel,Beyaz
839900.0,2022,113000,Duz,Dizel,Beyaz
795000.0,2021,18000,Duz,LPG & Benzin,Şampanya
668000.0,2021,112000,Duz,Benzin,Beyaz
859500.0,2019,88500,Otomatik,Dizel,Beyaz
685000.0,2015,127000,Duz,Dizel,Beyaz
1350000.0,2024,6100,Yari Otomatik,Dizel,Gri
650000.0,2020,135000,Duz,Dizel,Beyaz
637500.0,2017,107000,Duz,LPG & Benzin,Beyaz
